20260111 00:00:00,0.000002125
20260111 01:00:00,0.0000005
20260111 02:00:00,0.000001875
20260111 03:00:00,0.00001925
20260111 04:00:00,0.0000155
20260111 05:00:00,0.0000145
20260111 06:00:00,0.00001
20260111 07:00:00,0.00002175
20260111 08:00:00,0.0000135
20260111 09:00:00,0.000009625
20260111 10:00:00,0.000006125
20260111 11:00:00,0.0000125
20260111 12:00:00,0.000011
20260111 13:00:00,0.00002475
20260111 14:00:00,0.000043875
20260111 15:00:00,0.000035375
20260111 16:00:00,0.000009875
20260111 17:00:00,0.000013
20260111 18:00:00,0.000000125
20260111 19:00:00,0.000000375
20260111 20:00:00,0.000001
20260111 21:00:00,0.000003
20260111 22:00:00,-0.0000025
20260111 23:00:00,-0.000002375
20260112 00:00:00,-0.000000125
20260112 01:00:00,0.00000275
20260112 02:00:00,0.00002025
20260112 03:00:00,0.000030375
20260112 04:00:00,0.00002325
20260112 05:00:00,0.000016375
20260112 06:00:00,0.000016
20260112 07:00:00,0.000011125
20260112 08:00:00,0.000015125
20260112 09:00:00,0.0000165
20260112 10:00:00,0.0000195
20260112 11:00:00,0.000021125
20260112 12:00:00,0.000075125
20260112 13:00:00,0.000111625
20260112 14:00:00,0.0001125
20260112 15:00:00,0.00009625
20260112 16:00:00,0.000077875
20260112 17:00:00,0.00004875
20260112 18:00:00,0.000003
20260112 19:00:00,0.000000875
20260112 20:00:00,0.0000015
20260112 21:00:00,-0.00001575
20260112 22:00:00,-0.000050375
20260112 23:00:00,-0.000089375
20260113 00:00:00,-0.000131
20260113 01:00:00,-0.000027875
20260113 02:00:00,-0.00002025
20260113 03:00:00,-0.000020625
20260113 04:00:00,-0.000015875
20260113 05:00:00,-0.000010625
20260113 06:00:00,-0.000003875
20260113 07:00:00,-0.000000625
20260113 08:00:00,0.000000625
20260113 09:00:00,-0.000010625
20260113 10:00:00,0.00000575
20260113 11:00:00,0.0000105
20260113 12:00:00,0.00001075
20260113 13:00:00,0.000011125
20260113 14:00:00,0.000009625
20260113 15:00:00,0.000031375
20260113 16:00:00,0.000009125
20260113 17:00:00,0.000025375
